age,city,department,experience,id,name,performance_score,random_noise,risk_level,salary,success_probability
,Delhi,88,62,1094,Name_1093,69,1.3100832413259922,0,62,0.86
49,Hyderabad,97,,1095,Name_1094,31,-0.790292430284203,0,51,0.62
6,Bhubaneswar,INVALID,72,1096,Name_1095,11,1.195761268444264,0,,0.18
74,Bhubaneswar,90,,1097,Name_1096,88,0.3732231443852765,1,64,INVALID
64,Mumbai,75,41,1098,Name_1097,,-1.7144629218470855,1,45,0.32
8,Bhubaneswar,,20,1099,Name_1098,77,-1.1232765521418955,0,69,0.83
37,Hyderabad,20,77,1100,Name_1099,33,-0.836624579911983,0,27,7.7
77,Bhubaneswar,14,67,1101,Name_1100,83,-0.5433684468183734,0,42,0.32
6,Delhi,,,1102,Name_1101,,-1.071135885661737,0,87,0.36
31,Mumbai,53,590,1103,Name_1102,1,0.22411767565143342,1,37,0.63
27,Bhubaneswar,,85,1104,Name_1103,70,0.25980719099774363,0,43,
42,Hyderabad,560,43,1105,Name_1104,17,2.168629977827088,1,15,0.7
2,Bhubaneswar,58,45,1106,Name_1105,29,-1.6997047372400491,0,58,0.94
78,Hyderabad,,96,1107,Name_1106,,0.5960313364989992,0,65,0.84
74,Hyderabad,60,53,1108,Name_1107,,-1.452514416151705,1,86,0.84
84,Hyderabad,32,20,1109,Name_1108,85,-0.597105055917215,0,87,0.19
59,Mumbai,71,45,1110,Name_1109,INVALID,-1.1958283521296864,0,96,0.36
840,Mumbai,84,75,1111,Name_1110,80,1.2889896970250128,0,26,0.42
70,Delhi,42,60,1112,Name_1111,13,1.5891468068972638,0,59,0.17
88,Mumbai,56,19,1113,Name_1112,14,-1.5005871900198544,0,83,0.12
78,Mumbai,,67,1114,Name_1113,43,0.37840238870592013,0,9,INVALID
85,INVALID,61,16,1115,Name_1114,94,2.120479882979865,1,37,0.21
16,Mumbai,85,45,1116,Name_1115,22,1.1915339301017165,0,28,0.97
8,Hyderabad,47,53,1117,Name_1116,,1.1583388734951632,0,47,0.57
29,Mumbai,INVALID,99,1118,Name_1117,,-1.5002450794338824,0,30,0.95
INVALID,Mumbai,INVALID,19,1119,Name_1118,27,-0.8061122518494193,0,96,0.18
62,,51,16,1120,Name_1119,53,0.0660505075003376,0,79,0.15
41,Mumbai,44,INVALID,1121,Name_1120,61,0.2528425783603545,1,75,0.03
16,Mumbai,86,92,1122,INVALID,,0.8516362317475217,0,94,0.72
49,Hyderabad,36,39,1123,Name_1122,88,-1.7625291546192627,0,76,0.26
54,Delhi,10,8,1124,Name_1123,31,-0.7903273146518174,1,35,0.55
46,,74,5,1125,Name_1124,79,1.914509770698117,0,52,0.52
29,Bhubaneswar,70,3,1126,,55,0.032738387121209626,0,85,0.37
,Hyderabad,65,,1127,Name_1126,80,-1.0295321206522503,1,16,0.1
,Delhi,45,910,1128,Name_1127,70,0.14654101502345607,0,96,0.97
55,Delhi,99,93,1129,Name_1128,26,1.0625315027745839,0,73,INVALID
65,Delhi,66,24,1130,Name_1129,810,-1.245094459457065,0,64,
57,,,42,1131,,65,-0.8560102502341717,0,56,0.65
34,Mumbai,,90,1132,Name_1131,15,-0.3556579150588125,0,33,0.09
61,Hyderabad,,65,1133,Name_1132,82,-0.5766875724603016,0,72,0.04
4,Hyderabad,36,14,1134,Name_1133,32,-0.1735108113166772,0,21,0.6
280,,44,55,1135,Name_1134,,0.5190874779715292,0,57,0.35
81,Mumbai,13,25,1136,Name_1135,91,-0.6570024410868794,0,34,0.05
20,Mumbai,27,90,1137,Name_1136,33,0.3724535500842989,0,24,0.41
200,Mumbai,94,60,1138,Name_1137,42,-0.17930264310408064,0,24,0.04
27,Bhubaneswar,,91,1139,Name_1138,INVALID,0.05819843806384373,1,72,0.97
,Hyderabad,70,,1140,Name_1139,3,0.3062399933626753,0,77,0.88
51,Delhi,99,,1141,Name_1140,INVALID,-1.1887070754621523,0,21,0.56
83,Hyderabad,94,52,1142,Name_1141,2,0.08008118134321224,0,4,0.53
82,Hyderabad,43,89,1143,Name_1142,65,-0.7437755262908505,0,2,0.98
72,Delhi,73,62,1144,Name_1143,24,1.1860226548285806,0,41,0.64
58,,88,,1145,Name_1144,INVALID,0.16871960763682609,0,67,0.47
67,Delhi,63,720,1146,Name_1145,77,0.06701918125061465,0,2,0.95
64,Hyderabad,53,42,1147,Name_1146,30,-2.8811832169230827,0,160,0.28
36,Bhubaneswar,91,31,1148,Name_1147,91,1.0364402470021947,0,,0.16
60,Delhi,,660,1149,Name_1148,91,-0.44040738216899994,0,46,0.5
20,Mumbai,46,47,1150,Name_1149,79,2.2851446135810978,0,27,0.69
31,INVALID,18,,1151,Name_1150,,-0.13677354277226234,0,67,0.05
21,Bhubaneswar,80,35,1152,Name_1151,5,0.7148994660066048,0,77,0.18
INVALID,Delhi,68,33,1153,Name_1152,81,0.6734145979887839,0,91,0.2
3,Bhubaneswar,14,41,1154,Name_1153,24,0.5731336510507169,0,95,0.42
21,INVALID,300,95,1155,Name_1154,97,-1.0908906816841613,0,89,0.01
7,Delhi,91,17,1156,Name_1155,2,-0.20292149439256518,1,86,0.97
18,,94,,1157,Name_1156,71,0.02107029757944118,0,42,INVALID
40,Bhubaneswar,45,95,1158,Name_1157,49,0.6689076745040466,0,83,0.95
80,Mumbai,31,22,1159,Name_1158,65,0.01147270273216361,0,,0.47
50,Bhubaneswar,65,4,1160,Name_1159,660,-0.7031911130266647,0,,5.300000000000001
330,Mumbai,22,69,1161,Name_1160,1,-0.9533431099821565,0,7,5.2
53,Mumbai,38,32,1162,,INVALID,-0.5474539338881435,0,,0.08
24,INVALID,12,,1163,Name_1162,43,-0.686358953198383,0,86,0.12
63,Hyderabad,63,58,1164,Name_1163,,2.665036491946625,0,19,0.26
39,Mumbai,,,1165,INVALID,12,-0.5089958914976815,0,64,3.7
,Hyderabad,,20,1166,Name_1165,33,2.1051495680027252,0,1,0.18
8,Mumbai,,11,1167,Name_1166,INVALID,-0.5663168118727312,0,,0.9
,Delhi,30,92,1168,Name_1167,26,0.6789321704396697,0,6,0.17
26,Bhubaneswar,64,2,1169,Name_1168,57,1.2465792730461376,0,97,0.7
9,Bhubaneswar,,6,1170,Name_1169,33,-0.7984609369686129,0,50,0.09
62,Hyderabad,44,57,1171,Name_1170,41,-1.163013023671944,0,42,7.5
39,Hyderabad,INVALID,,1172,,77,-0.38582999236748233,0,78,0.98
87,Mumbai,42,INVALID,1173,Name_1172,INVALID,-0.19418199169891082,0,INVALID,0.84
65,Hyderabad,80,38,1174,Name_1173,890,-0.06422453460370632,1,19,0.85
83,Hyderabad,61,33,1175,Name_1174,74,0.769657154913148,1,INVALID,0.64
34,INVALID,15,,1176,Name_1175,88,-1.2453534075226698,0,76,0.59
86,,58,,1177,INVALID,64,0.6830834064672707,0,7,INVALID
29,Delhi,60,,1178,Name_1177,30,0.21002221575564362,0,59,0.89
30,,27,66,1179,Name_1178,37,-1.7296131324579294,1,27,0.1
9,Mumbai,55,80,1180,Name_1179,,1.661708102194498,0,,INVALID
18,Bhubaneswar,35,87,1181,Name_1180,88,0.6718380195865225,1,34,0.67
3,,47,75,1182,,82,1.0811949258978328,1,21,
,Delhi,1,75,1183,Name_1182,4,1.7280880374868213,0,53,0.46
42,,23,67,1184,Name_1183,93,-0.2281014737288988,0,88,0.59
48,Delhi,45,28,1185,Name_1184,81,-1.0672252777458295,0,19,0.58
23,Delhi,25,20,1186,INVALID,16,1.3825404656945863,0,61,INVALID
87,Delhi,33,72,1187,Name_1186,99,0.8344971248864259,0,55,0.98
38,Delhi,,36,1188,Name_1187,7,1.3496860459982716,0,17,0.3
,,7,30,1189,Name_1188,78,-0.5684268698306834,0,,0.32
10,Mumbai,15,10,1190,Name_1189,66,-1.3366378021593812,0,INVALID,0.64
26,Delhi,INVALID,74,1191,,87,1.117522026753724,1,150,0.82
,Hyderabad,55,1,1192,Name_1191,99,1.1247882346015914,0,43,0.51
INVALID,Bhubaneswar,32,46,1193,Name_1192,95,-1.170988783965088,0,51,0.22
19,Delhi,97,74,1194,Name_1193,46,0.6014842648909587,0,55,0.26
830,Mumbai,480,25,1195,Name_1194,61,-0.08280840474427359,0,49,0.02
82,Bhubaneswar,66,48,1196,Name_1195,23,-0.29509018152815825,0,47,INVALID
17,Hyderabad,28,79,1197,Name_1196,85,-0.6968279608705801,0,38,0.85
42,Hyderabad,99,38,1198,Name_1197,43,-0.2687318330511175,0,30,0.86
47,Mumbai,86,50,1199,Name_1198,1,0.011884195902554621,0,,
INVALID,,21,8,1200,Name_1199,40,2.0112472595462574,0,81,0.77
63,Hyderabad,88,9,1201,Name_1200,17,-1.0128072857918107,0,76,3.2
12,Bhubaneswar,50,15,1202,,90,0.5744732148564732,0,6,0.91
88,,73,82,1203,INVALID,6,-0.5420821253854997,0,16,0.71
800,Delhi,26,,1204,Name_1203,22,0.05760629622210747,0,31,0.65
37,Delhi,67,88,1205,Name_1204,15,0.46278300831871977,0,87,0.16
INVALID,Bhubaneswar,96,96,1206,Name_1205,65,-0.6340153309027777,0,88,2.5
72,Mumbai,69,13,1207,,30,-0.8190185577761564,0,76,0.31
67,INVALID,INVALID,75,1208,Name_1207,37,0.6111031709193886,0,63,0.38
89,Mumbai,28,36,1209,Name_1208,96,-0.32656192146014107,0,85,0.34
72,Delhi,,34,1210,Name_1209,6,-0.8861974074571578,0,INVALID,0.28
INVALID,Bhubaneswar,,75,1211,,65,0.5446267769231867,0,,0.44
6,Bhubaneswar,68,87,1212,Name_1211,95,0.5547892940953371,0,60,INVALID
10,Bhubaneswar,94,990,1213,Name_1212,63,1.0576174914993037,0,18,0.53
69,Mumbai,64,29,1214,Name_1213,,-0.15765001539486148,0,5,0.67
11,Mumbai,34,97,1215,Name_1214,31,-0.09171646974083698,0,23,0.52
34,Delhi,30,38,1216,Name_1215,32,0.0873463828804223,0,63,
42,Mumbai,85,47,1217,Name_1216,,0.6559257334060196,0,92,0.75
14,Bhubaneswar,INVALID,INVALID,1218,Name_1217,55,0.7402887763417714,0,43,0.14
9,Mumbai,26,57,1219,Name_1218,91,-0.17084837092633298,1,420,INVALID
83,Mumbai,5,94,1220,INVALID,41,-0.594384570895067,1,,0.46
INVALID,Hyderabad,4,13,1221,Name_1220,58,-0.5314493164517317,0,77,0.1
40,Bhubaneswar,INVALID,81,1222,Name_1221,24,0.5503034232562091,0,63,0.13
59,Hyderabad,,,1223,Name_1222,35,0.26607166160195345,0,56,0.5
48,Mumbai,16,3,1224,Name_1223,15,-0.007602017536298613,0,INVALID,0.67
82,INVALID,70,,1225,Name_1224,46,0.6735913511997444,0,79,0.96
,Hyderabad,93,64,1226,Name_1225,45,-0.09416435295535597,0,INVALID,9.9
43,Delhi,17,16,1227,Name_1226,33,1.0009468589236872,0,81,INVALID
,,60,64,1228,Name_1227,50,-2.1295316353885005,0,INVALID,0.43
18,Mumbai,39,870,1229,Name_1228,71,-0.29145126674112964,0,89,0.59
,INVALID,8,,1230,Name_1229,72,1.0436462382864278,0,97,0.84
10,,,13,1231,Name_1230,30,1.8468775427766637,0,52,
29,Bhubaneswar,,19,1232,Name_1231,2,-0.400517318988957,1,57,0.93
20,Hyderabad,77,30,1233,Name_1232,INVALID,-1.035523038794949,0,18,0.32
54,Hyderabad,10,3,1234,Name_1233,34,1.7579108376108188,1,12,0.82
6,,59,80,1235,Name_1234,77,-1.4095165495654696,0,,0.03
17,INVALID,67,22,1236,INVALID,58,-1.0731133977804743,0,5,0.62
61,,59,,1237,Name_1236,,0.5747229863920066,0,55,0.79
62,Delhi,53,82,1238,Name_1237,INVALID,0.933614065583839,0,28,0.73
40,Delhi,67,46,1239,Name_1238,46,0.30088790163878654,0,57,0.45
20,Mumbai,32,930,1240,Name_1239,61,-0.9199820749454994,1,12,0.12
59,,58,20,1241,Name_1240,2,0.3617102923270252,0,400,0.83
66,INVALID,85,64,1242,,,0.22825326169612978,0,15,0.57
52,Mumbai,90,52,1243,Name_1242,33,-0.07371473009602966,0,1,INVALID
26,Hyderabad,94,87,1244,Name_1243,91,0.2978560671483216,0,41,8.7
,Bhubaneswar,37,31,1245,Name_1244,6,-1.2996204845178005,0,240,0.95
65,Mumbai,89,28,1246,Name_1245,65,0.4507338834366695,0,60,0.62
25,Mumbai,43,23,1247,,85,2.748110035072575,0,INVALID,
18,Hyderabad,30,29,1248,Name_1247,91,0.8498384097119489,0,89,0.22
47,Delhi,76,,1249,Name_1248,29,-0.6156035353158975,0,30,0.18
15,Bhubaneswar,64,60,1250,Name_1249,48,0.4313739890659413,0,86,
50,Bhubaneswar,55,61,1251,Name_1250,16,0.435432125405416,0,74,0.33
,Bhubaneswar,65,91,1252,Name_1251,17,-2.120492552870842,0,31,0.81
,Bhubaneswar,54,190,1253,Name_1252,67,1.548700734103817,0,,0.13
58,Delhi,34,57,1254,Name_1253,2,-0.6321165131368153,1,INVALID,0.65
29,Delhi,96,INVALID,1255,Name_1254,9,0.47643590931504937,0,30,0.21
82,Mumbai,96,63,1256,,91,-1.7920111457418226,0,INVALID,0.47
59,Hyderabad,29,,1257,Name_1256,86,1.123086504022899,0,,0.6
57,INVALID,640,51,1258,Name_1257,42,-0.6733416938890252,0,11,
11,Bhubaneswar,48,,1259,Name_1258,,2.1135912806293287,0,89,0.39
64,Delhi,75,56,1260,Name_1259,47,-0.6471128318062831,0,99,0.73
67,Mumbai,81,28,1261,Name_1260,66,-1.2089504910027185,0,81,0.18
25,Mumbai,82,71,1262,Name_1261,43,-0.856981741494138,0,INVALID,
,Mumbai,47,79,1263,Name_1262,52,-0.07019122170959557,0,,0.68
66,Bhubaneswar,98,98,1264,Name_1263,,-2.694100031804819,0,710,0.98
58,Hyderabad,21,71,1265,Name_1264,74,-0.2758629839348073,1,84,0.9
30,Delhi,12,81,1266,,71,0.7662911347889683,0,68,0.41
15,,83,INVALID,1267,,9,2.3160032085585125,0,24,0.06
70,Bhubaneswar,23,15,1268,Name_1267,54,-1.2236502025753528,0,21,0.38
43,Hyderabad,,20,1269,Name_1268,2,-0.029357407550560356,0,INVALID,0.1
64,Hyderabad,17,17,1270,Name_1269,25,-0.11507657014336518,0,13,0.85
37,Mumbai,67,59,1271,,2,0.3076910762541696,0,37,0.73
27,Mumbai,74,34,1272,Name_1271,29,-0.6948193612170696,0,,INVALID
INVALID,Bhubaneswar,9,61,1273,Name_1272,62,-0.37314907603348285,0,17,0.49
160,Hyderabad,35,34,1274,,3,0.1549751097269649,0,73,0.24
56,Mumbai,32,50,1275,Name_1274,INVALID,-0.08679345000942597,0,12,0.44
61,Bhubaneswar,9,24,1276,,820,-0.04562401227296004,0,47,0.06
85,Hyderabad,79,48,1277,,22,-1.2633918544435938,0,,0.69
53,Mumbai,76,29,1278,Name_1277,34,0.20891936771435543,1,85,0.15
,Mumbai,63,24,1279,Name_1278,14,1.9949065638165637,0,INVALID,0.26
58,Hyderabad,14,48,1280,Name_1279,48,0.3114601024717386,0,49,0.92
81,Mumbai,31,47,1281,Name_1280,98,0.831884108719523,0,37,INVALID
60,Bhubaneswar,39,28,1282,,8,-2.762935417980965,0,38,
INVALID,Bhubaneswar,60,73,1283,Name_1282,INVALID,1.5494567990886072,0,51,0.38
55,Bhubaneswar,81,4,1284,,29,-0.20641657620998957,0,INVALID,0.92
67,Hyderabad,15,1,1285,Name_1284,74,-0.6591055554038718,0,83,0.51
3,Mumbai,,97,1286,Name_1285,65,1.290401588379691,0,,0.07
2,Bhubaneswar,92,,1287,Name_1286,25,-0.5793789828389616,0,59,0.69
,Mumbai,37,66,1288,Name_1287,7,-0.7623820161693409,1,33,0.87
56,,29,INVALID,1289,Name_1288,,0.26099568168603143,0,64,
37,Delhi,140,INVALID,1290,,83,-1.834664080760684,0,5,0.38
66,Bhubaneswar,INVALID,72,1291,Name_1290,10,-0.680495778000903,0,27,INVALID
29,Mumbai,,660,1292,Name_1291,49,0.01541386563675211,0,61,0.83
INVALID,Hyderabad,34,20,1293,Name_1292,23,-1.2652336551161327,0,18,
11,Delhi,8,49,1294,INVALID,4,-0.9953198706426832,0,INVALID,0.05
29,Delhi,,21,1295,Name_1294,13,1.3573997278770247,1,26,0.18
81,Mumbai,34,31,1296,Name_1295,21,-0.563360446276961,1,80,
22,Mumbai,15,70,1297,,38,0.9653681042530405,0,69,0.83
INVALID,Delhi,18,33,1298,Name_1297,75,-0.1131920657266293,0,,0.92
60,,82,48,1299,Name_1298,50,-0.5843877569589567,0,47,0.42
71,,500,46,1300,Name_1299,68,1.846400993404948,0,58,0.65
44,Bhubaneswar,21,19,1301,Name_1300,29,0.2451718509535425,0,51,0.92
87,,78,770,1302,Name_1301,INVALID,-2.358441278345347,0,63,
36,Mumbai,,48,1303,Name_1302,15,-2.8296780315401735,0,93,
35,Delhi,88,6,1304,Name_1303,27,1.1328294024289227,0,66,0.58
64,Bhubaneswar,84,98,1305,Name_1304,17,0.45668096462197344,0,99,0.81
64,,3,26,1306,Name_1305,58,1.617150349914133,0,35,0.43
20,Bhubaneswar,8,93,1307,Name_1306,92,0.22657698120304073,0,11,
,Hyderabad,66,2,1308,Name_1307,44,0.6233061866799746,0,86,0.91
40,Bhubaneswar,56,53,1309,Name_1308,59,0.02182327148712517,0,85,0.76
26,Bhubaneswar,45,500,1310,Name_1309,97,-1.0184390902360563,0,98,0.09
20,Hyderabad,47,380,1311,Name_1310,10,2.1110460567034246,0,INVALID,0.81
48,Mumbai,,INVALID,1312,Name_1311,51,-0.13126319883197798,0,40,
45,Mumbai,94,30,1313,Name_1312,30,-1.7158466422881884,0,83,0.38
420,Mumbai,76,,1314,Name_1313,3,0.5839460831083537,0,INVALID,0.01
68,Delhi,68,30,1315,Name_1314,20,0.6974732284029341,0,90,0.91
39,Hyderabad,24,INVALID,1316,Name_1315,49,0.5344030848239401,0,93,0.62
32,Hyderabad,42,INVALID,1317,Name_1316,84,0.04887296272705172,0,43,0.55
64,Bhubaneswar,66,,1318,Name_1317,75,1.460261523962766,1,17,0.54
39,,10,65,1319,,,0.8444122011297172,0,79,0.78
42,Hyderabad,30,56,1320,Name_1319,63,0.46710045751525053,0,,0.26
,,21,9,1321,Name_1320,420,1.3681890180495924,0,58,0.72
10,Mumbai,50,50,1322,Name_1321,76,-0.4816738328578369,0,31,0.48
47,Hyderabad,27,98,1323,,69,-1.5815117425274186,0,,0.68
64,Bhubaneswar,16,44,1324,Name_1323,,-1.0538230143864054,0,53,0.58
11,Mumbai,73,19,1325,Name_1324,84,-0.06712993837049082,1,69,0.37
71,,44,INVALID,1326,,610,-1.6399630436793056,0,85,0.97
10,Bhubaneswar,36,87,1327,Name_1326,34,-1.7649888327380188,0,7,0.18
65,Hyderabad,94,1,1328,,INVALID,-1.836084347421155,0,190,0.05
67,Hyderabad,24,83,1329,Name_1328,9,0.34883741022740633,0,97,0.56
9,Bhubaneswar,8,,1330,Name_1329,48,0.2143687252801246,0,350,0.56
190,Mumbai,34,53,1331,Name_1330,61,-0.4531615050335121,0,27,0.82
84,Bhubaneswar,54,16,1332,Name_1331,9,1.1000112063168768,0,46,0.79
75,,74,93,1333,Name_1332,15,1.1405907182283448,0,90,
46,INVALID,71,32,1334,Name_1333,84,-1.414807035079288,0,,0.9
25,Mumbai,8,INVALID,1335,,200,-1.153912756743082,0,27,
7,Mumbai,28,87,1336,INVALID,19,0.7486919374308116,0,66,0.45
28,Delhi,49,39,1337,Name_1336,INVALID,-0.1582988120622452,0,,0.62
28,Bhubaneswar,17,75,1338,Name_1337,5,0.7997209258585949,0,91,0.22
87,Mumbai,64,9,1339,Name_1338,,-0.537669718980923,0,39,0.62
64,Bhubaneswar,4,20,1340,,INVALID,-0.9584111582670458,0,95,0.78
57,Mumbai,23,17,1341,Name_1340,72,-0.02263895166044357,0,74,0.59
85,Bhubaneswar,65,32,1342,Name_1341,18,-1.9157529270000375,0,3,INVALID
16,Delhi,38,72,1343,Name_1342,47,0.15102461941990133,1,2,0.08
86,Bhubaneswar,19,16,1344,Name_1343,57,2.403475466532999,1,97,0.88
72,Bhubaneswar,60,72,1345,Name_1344,8,2.352915997279023,0,84,0.42
50,Delhi,98,64,1346,Name_1345,47,0.2175460544004151,0,82,0.73
83,Delhi,6,64,1347,Name_1346,55,-0.3361490772325518,0,77,0.52
46,Mumbai,,38,1348,Name_1347,69,-0.7933429628141008,0,45,0.59
16,,66,72,1349,Name_1348,41,0.17604785143442522,0,13,
760,Delhi,32,89,1350,Name_1349,13,0.03196865684977498,0,30,0.81
20,Bhubaneswar,69,77,1351,Name_1350,97,1.4489664471069104,1,56,0.58
27,Hyderabad,82,,1352,Name_1351,17,-0.22406377759871804,0,73,0.59
37,Delhi,44,97,1353,Name_1352,1,0.27371480850023605,0,28,0.5
1,Delhi,58,88,1354,Name_1353,32,-0.1979830740732145,0,5,0.2
84,INVALID,49,99,1355,,26,0.6514953455376215,0,36,0.85
74,Bhubaneswar,34,85,1356,,17,0.2534067196709243,0,88,0.81
3,Hyderabad,3,88,1357,,47,1.1958913864166565,0,38,0.6
INVALID,Mumbai,73,68,1358,Name_1357,33,-0.3881508051895901,0,98,0.32
53,Hyderabad,85,,1359,Name_1358,50,0.404789608074891,0,2,
13,Delhi,,84,1360,Name_1359,95,0.22967944103757548,1,80,0.44
49,Mumbai,84,61,1361,Name_1360,34,1.7337780516428187,0,6,0.37
,Bhubaneswar,,64,1362,Name_1361,57,-0.29114475412603363,0,20,0.27
,Bhubaneswar,11,,1363,Name_1362,39,2.333801283077706,0,53,0.38
69,Delhi,50,18,1364,,,-0.5200253663349065,0,55,0.16
4,Hyderabad,37,64,1365,Name_1364,14,0.26108358513053237,1,8,0.9
51,Bhubaneswar,53,78,1366,,98,0.7240487301999146,0,27,0.25
31,Hyderabad,52,38,1367,Name_1366,4,-0.8514045591367464,0,70,0.99
20,Delhi,97,,1368,Name_1367,780,-0.9282590350693274,0,,
79,Mumbai,53,33,1369,Name_1368,78,1.3564778056992883,0,5,0.97
51,Hyderabad,30,47,1370,Name_1369,78,0.19657613071942281,0,85,0.03
,Mumbai,19,INVALID,1371,Name_1370,87,1.3079876650880844,1,,0.31
31,Delhi,73,85,1372,Name_1371,5,-0.5759077062275325,0,30,
53,Hyderabad,99,40,1373,Name_1372,,0.18334864079295365,0,71,0.9
89,Delhi,55,INVALID,1374,INVALID,50,-1.4778017344108614,0,85,0.99
79,Hyderabad,99,INVALID,1375,Name_1374,1,-1.3193202691998736,0,35,0.19
68,Delhi,22,13,1376,Name_1375,71,0.14649809572361788,0,63,0.11
11,Bhubaneswar,51,57,1377,Name_1376,64,-1.0348390527004157,0,68,9.9
64,Hyderabad,760,27,1378,INVALID,6,2.298854267523888,0,INVALID,0.23
220,Mumbai,81,INVALID,1379,Name_1378,320,0.6451451563449012,0,16,0.52
,Bhubaneswar,,46,1380,INVALID,34,0.521447474154237,0,29,0.56
19,Mumbai,75,,1381,Name_1380,83,-0.8822812582606706,0,INVALID,0.31
14,Mumbai,61,28,1382,Name_1381,,-1.1109612991225726,1,44,0.13
3,Mumbai,93,5,1383,Name_1382,INVALID,-0.6655239233916579,0,67,0.53
56,Mumbai,69,,1384,Name_1383,8,-0.38321011943426775,0,42,0.97
INVALID,Hyderabad,4,,1385,Name_1384,29,-1.8724916163529262,0,95,0.12
55,Delhi,,45,1386,Name_1385,24,1.325597601880359,0,92,0.73
27,Delhi,64,27,1387,,96,-2.1152858900092553,1,50,0.82
28,Delhi,34,86,1388,Name_1387,66,-2.4917768783768963,0,820,INVALID
24,Delhi,15,670,1389,Name_1388,90,1.2100725033436401,0,63,0.87
,Mumbai,51,87,1390,Name_1389,49,-0.7548786641036918,0,74,6.800000000000001
43,Hyderabad,91,13,1391,,11,-0.7751519020908555,0,89,
17,Delhi,13,99,1392,,80,0.11520131567029726,0,66,0.08
3,Delhi,12,71,1393,Name_1392,580,0.030895495548641513,0,85,0.32
85,Hyderabad,,47,1394,Name_1393,59,0.3108418187782524,0,19,
65,Bhubaneswar,13,60,1395,Name_1394,43,0.8197107163453358,0,INVALID,0.22
10,,73,7,1396,Name_1395,57,1.2678148324839666,0,59,0.36
84,Bhubaneswar,INVALID,22,1397,Name_1396,97,-0.002490057766478504,0,54,0.07
,Delhi,21,3,1398,Name_1397,21,1.6821031702798015,1,17,0.06
8,Delhi,90,,1399,Name_1398,30,-0.488999462366145,0,59,0.84
63,Delhi,69,41,1400,Name_1399,53,1.074061135166155,0,31,0.13
72,Bhubaneswar,84,10,1401,Name_1400,40,0.0106748411967294,0,70,INVALID
41,,43,75,1402,,33,0.25403362084724634,0,35,5.8
78,Mumbai,96,74,1403,Name_1402,,-1.676704319724467,0,43,0.61
7,Mumbai,93,40,1404,Name_1403,52,-0.4662595952416291,0,4,0.9
56,Bhubaneswar,97,39,1405,Name_1404,91,0.39358870215693825,0,43,0.08
44,Bhubaneswar,58,54,1406,Name_1405,61,0.09590838711341518,0,INVALID,0.06
78,Delhi,35,58,1407,,1,0.2859763135103827,0,49,
44,Hyderabad,50,43,1408,INVALID,55,-0.306537312214057,0,,0.22
81,,11,93,1409,Name_1408,74,0.320558609944626,0,86,0.99
69,Mumbai,870,35,1410,Name_1409,,-0.5361039064478529,0,81,0.55
10,Mumbai,21,,1411,Name_1410,44,0.5610101653255618,0,40,
78,Delhi,71,4,1412,Name_1411,,-0.3125530767750075,0,76,0.14
21,Delhi,22,23,1413,Name_1412,68,1.020654147924948,1,70,0.97
4,Delhi,50,72,1414,Name_1413,,0.9956659856069034,0,74,0.48
17,Delhi,67,8,1415,Name_1414,74,-0.5571919263718622,0,7,0.12
,,INVALID,11,1416,Name_1415,9,-0.8821265994086764,0,55,0.74
6,Mumbai,94,87,1417,Name_1416,84,0.7717059606447805,0,61,0.03
51,Bhubaneswar,86,30,1418,Name_1417,,0.20371853195757922,0,4,0.25
33,Mumbai,,14,1419,Name_1418,,0.5742184251529444,1,69,0.13
890,Delhi,34,INVALID,1420,,28,1.2707484790244221,0,INVALID,0.09
52,Delhi,,79,1421,Name_1420,91,-0.22334693642050016,0,13,0.69
80,Mumbai,15,79,1422,Name_1421,60,-0.6544273127717851,0,34,0.81
8,Mumbai,94,9,1423,Name_1422,67,-0.13501674584971887,0,40,
63,Delhi,100,32,1424,Name_1423,1,-0.22265635679494383,0,INVALID,0.49
51,Bhubaneswar,74,37,1425,Name_1424,14,-2.034538508579218,0,84,INVALID
9,Hyderabad,,,1426,Name_1425,9,1.7069738812184052,0,10,0.38
89,Mumbai,INVALID,63,1427,Name_1426,,0.1596905951480471,0,20,0.77
46,Hyderabad,80,79,1428,Name_1427,INVALID,-0.8952573247709236,0,20,0
27,Bhubaneswar,2,51,1429,Name_1428,63,0.10801076286379546,0,85,0.63
16,Hyderabad,63,85,1430,Name_1429,720,-1.8636567081820117,0,5,0.76
87,Mumbai,,26,1431,Name_1430,69,0.7956757441886889,0,26,0.64
,Delhi,2,12,1432,Name_1431,33,0.834334186881023,0,,0.39
6,Hyderabad,INVALID,26,1433,Name_1432,77,-1.7694023235366143,0,55,0.89
27,Bhubaneswar,,51,1434,Name_1433,39,-2.2340072402041056,0,70,0.03
59,Mumbai,20,INVALID,1435,Name_1434,86,-0.11075625400651684,0,45,
79,,39,63,1436,,71,-0.7096052135656893,0,66,0.15
30,Bhubaneswar,,73,1437,Name_1436,65,1.1844162465267583,0,85,
33,Delhi,60,46,1438,Name_1437,1,-0.8574201689041521,0,13,INVALID
78,,32,54,1439,Name_1438,97,0.021457599402766918,0,84,0.57
32,Delhi,75,17,1440,Name_1439,98,-0.5645614095196954,0,69,0.96
,INVALID,2,4,1441,Name_1440,93,0.5381466460109132,1,71,INVALID
88,Hyderabad,INVALID,83,1442,Name_1441,32,-1.4307421286068003,0,89,0.01
66,Delhi,74,76,1443,Name_1442,44,-1.2412339470683393,0,38,0.3
